time,flux
131.51205364937778,1034458.75
131.53248808162607,1034473.6875
131.55292241388088,1034457.5625
131.57335664612765,1034457.1875
131.59379097838246,1034564.4375
131.6142254105216,1034467.375
131.63465964265924,1034409.6875
131.65509397467395,1034453.1875
131.6755284068131,1034521.6875
131.6959627388278,1034520.4375
131.7163969707326,1034478.4375
131.73683130263817,1034586.75
131.7572657345372,1034420.75
131.777699966442,1034409.6875
131.79813429823116,1034502.1875
131.8185687300138,1034557.625
131.83900296180218,1034457.5
131.8594372934749,1034504.8125
131.87987162514037,1034417.8125
131.9003059568131,1034528.5
131.92074028848583,1034382.3125
131.94117462003487,1034444.5
131.96160895147477,1034618.5625
131.9820432830311,1034431.1875
132.00247761446371,1034571.5625
132.02291184578644,1034516.75
132.0433462772271,1034498.9375
132.0637806085433,1034335.4375
132.08421483986604,1034474.3125
132.1046491710731,1034483.6875
132.12508360227366,1034405.75
132.14551783347997,1034402.6875
132.16595216457063,1034389.3125
132.18638659565477,1034426.875
132.20682092674542,1034338.125
132.2272551577189,1034319.5625
132.24768948869314,1034451.625
132.26812391966087,1034370.5
132.28855815063434,1034371.375
132.3089924814849,1031680.9375
132.32942691222706,1028416.5625
132.34986114308413,1027642.9375
132.37029547382554,1027528.8125
132.39072980444325,1027514.875
132.41116413518466,1027603.875
132.43159846580238,1028175.875
132.45203279631096,1030723.8125
132.47246722693671,1034415.125
132.49290145744453,1034323.8125
132.51333578782942,1034312.1875
132.53377001822082,1034486.3125
132.55420444860647,1034405.4375
132.57463877899863,1034434.5
132.59507300927362,1034451.1875
132.61550743955013,1034451.4375
132.6359417698186,1034366.6875
132.65637609997793,1034439.625
132.6768103300201,1034572.625
132.6972447601729,1034505.6875
132.71767909021582,1034342.375
132.73811332025798,1034506.8125
132.75854775017797,1034460.1875
132.77898208010447,1034586.4375
132.7994163100302,1034508.875
132.81985063983302,1034527.3125
132.84028506964387,1034595.75
132.8607192994532,1034513.6875
132.8811536291396,1034509.8125
132.90158805883402,1034502.375
