time,flux
1066.1646243817013,274381.78125
1066.185057362134,274431.53125
1066.205490442604,274439.09375
1066.2259234231317,274410.59375
1066.2667892842946,274397.84375
1066.2872223649392,274372.34375
1066.3076553456049,274384.78125
1066.3280882263643,274365.65625
1066.348521307125,274364.71875
1066.3689542879365,274312.71875
1066.3893872688132,274348.75
1066.409820249719,274340.78125
1066.4302532306465,274329.4375
1066.4506863116112,274325.0
1066.4711191926615,274311.5
1066.4915521737348,274318.9375
1066.511985254845,274286.90625
1066.532418136012,274302.65625
1066.5528511172015,274288.65625
1066.5732841984573,274313.25
1066.5937170797406,274295.46875
1066.6141501610764,274240.375
1066.6345831424478,274270.21875
1066.655016023877,274250.9375
1066.6754491053289,274285.09375
1066.6958820868458,274293.34375
1066.716315068392,274240.125
1066.7367480499888,274250.0
1066.7571810316513,274265.25
1066.7776140133135,274262.0
1066.7980469950562,274254.03125
1066.818479976835,274226.84375
1066.838912958643,274198.90625
1066.859345940531,274227.34375
1066.8797789224263,274205.75
1066.9002119043798,274223.3125
1066.9206448863845,274230.78125
1066.941077868425,274217.96875
1066.9615109505248,274192.09375
1066.981943832645,274199.34375
1067.0023768148312,274193.28125
1067.02280989704,274163.0625
1067.043242779313,274167.21875
1067.0636758616456,274190.375
1067.0841088440066,274171.875
1067.1045417263886,274201.25
1067.124974808867,274145.53125
1067.1454077913368,274154.875
1067.165840673901,274109.96875
1067.1862737564952,274149.6875
1067.206706739118,274135.59375
1067.2271398218218,274154.25
1067.2475727045312,274147.375
1067.2680056873214,274126.21875
1067.2884387701197,274113.65625
1067.3088716530035,274132.90625
1067.3293046359177,274149.84375
1067.3497377188833,274082.5625
1067.3701706018835,274100.875
1067.390603584936,274090.875
1067.4110366680543,274115.34375
1067.431469651172,274087.40625
1067.4519026343987,274107.0
1067.4723356176328,274101.84375
1067.492768600925,274104.96875
1067.5132015842682,274073.21875
1067.5336345676478,274086.78125
1067.5540674510848,274075.0625
1067.5745005345452,274086.71875
1067.5949335180703,274076.5625
1067.6153664016529,274060.25
1067.635799485288,274052.71875
1067.6562324689294,274077.5625
1067.676665552659,274058.59375
1067.697098436438,274019.40625
1067.717531420254,274050.03125
1067.7379645041,274052.0625
1067.7583973880246,274002.5
1067.7788303719865,274063.5625
1067.7992634559778,273987.90625
1067.8196963400478,274004.40625
1067.8401294241555,273983.9375
1067.860562408292,274026.46875
1067.8809952925076,274023.59375
1067.901428376761,273983.09375
1067.921861361072,273981.5
1067.942294345405,273988.65625
1067.9627273298029,274010.90625
1067.9831603142593,273962.0625
1068.0035932987375,273968.46875
1068.0240262832813,273964.65625
1068.0444592678832,273969.28125
1068.0648923525368,273936.90625
1068.085325337226,273954.0625
1068.1057582219728,273954.28125
1068.126191306772,273935.28125
1068.1466242916067,273903.59375
1068.167057176499,273955.875
1068.1874902614436,273909.34375
1068.2079231464522,273902.875
1068.2283561314907,273920.625
